id_aerogenerateur;nom_eolienne;id_parc;code_insee;nom_commune;code_dept;code_reg;puissance;hauteur_totale;hauteur_mat_nacelle;diametre_rotor;cote_ngf;periode_allumage;type_feu;constructeur;reference_modele;x_aerogenerateur;y_aerogenerateur;epsg;libelle;date_maj
0005108075_E5;ET_E5;0005108075;60485;OURSEL MAISON;60;32;2.35;136.50;85.00;103.00;175.000;Jour et Nuit;Feux à éclats;ENERCON;E-103 EP2;639299.0;6945344.0;2154;Lambert-93;2024-10-23
0005108075_E6;ET_E6;0005108075;60485;OURSEL MAISON;60;32;2.35;130.00;84.00;92.00;176.000;Jour et Nuit;Feux à éclats;ENERCON;E-92;639651.0;6945239.0;2154;Lambert-93;2024-10-23
0005108075_E7;ET_E7;0005108075;60485;OURSEL MAISON;60;32;2.35;124.00;78.00;92.00;183.000;Jour et Nuit;Feux à éclats;ENERCON;E-92;639253.0;6944748.0;2154;Lambert-93;2024-10-23
0005108359_E2;ET_E2;0005108359;60692;VILLERS VICOMTE;60;32;2.35;136.50;85.00;103.00;166.000;Jour et Nuit;Feux à éclats;ENERCON;E-103 EP2;643470.9;6949544.0;2154;Lambert-93;2024-10-23
0005704598_E1;ET_S1;0005704598;51176;CORROY;51;44;4.20;200.00;127.00;150.00;123.550;Jour et Nuit;Feux à éclats;VESTAS;V150-4.2MW;769991.6;6844190.0;2154;Lambert-93;2024-10-23
0005704598_E2;ET_S2;0005704598;51176;CORROY;51;44;4.20;200.00;127.00;150.00;124.950;Jour et Nuit;Feux à éclats;VESTAS;V150-4.2MW;770532.6;6844186.5;2154;Lambert-93;2024-10-23
0005704598_E21;ET_S21;0005704598;51243;FAUX-FRESNAY;51;44;4.20;200.00;127.00;150.00;100.900;Jour et Nuit;Feux à éclats;VESTAS;V150-4.2MW;770189.6;6841914.5;2154;Lambert-93;2024-10-23
0006307407_E2;;0006307407;53208;ST CYR EN PAIL;53;52;2.00;127.00;95.00;82.00;313.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;460805.38;6819101.0;2154;Lambert-93;2024-10-23
0006307407_E3;;0006307407;53208;ST CYR EN PAIL;53;52;2.00;127.00;95.00;82.00;314.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;460822.94;6818744.5;2154;Lambert-93;2024-10-23
0006307407_E4;;0006307407;53208;ST CYR EN PAIL;53;52;2.00;127.00;95.00;82.00;309.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;460496.25;6818645.0;2154;Lambert-93;2024-10-23
0006307407_E5;;0006307407;53208;ST CYR EN PAIL;53;52;2.00;127.00;95.00;82.00;297.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;460540.3;6818387.0;2154;Lambert-93;2024-10-23
0006307407_E1;;0006307407;53208;ST CYR EN PAIL;53;52;2.00;127.00;95.00;82.00;316.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;460711.88;6819398.0;2154;Lambert-93;2024-10-23
0006306694_E2;ET_E2;0006306694;44121;PETIT AUVERNE;44;52;2.30;144.38;100.00;92.00;68.000;Jour et Nuit;Feux à éclats;ENERCON;E-92;377787.0;6734222.0;2154;Lambert-93;2024-10-23
0006306694_E3;ET_E3;0006306694;44121;PETIT AUVERNE;44;52;2.30;144.38;100.00;92.00;74.000;Jour et Nuit;Feux à éclats;ENERCON;E-92;378117.0;6734260.0;2154;Lambert-93;2024-10-23
0006306694_E4;ET_E4;0006306694;44121;PETIT AUVERNE;44;52;2.30;144.38;100.00;92.00;73.000;Jour et Nuit;Feux à éclats;ENERCON;E-92;378443.0;6734298.0;2154;Lambert-93;2024-10-23
0006306694_E5;ET_E5;0006306694;44121;PETIT AUVERNE;44;52;2.30;144.38;100.00;92.00;69.000;Jour et Nuit;Feux à éclats;ENERCON;E-92;378768.0;6734337.0;2154;Lambert-93;2024-10-23
0006306694_E6;ET_E6;0006306694;44121;PETIT AUVERNE;44;52;2.30;144.38;100.00;92.00;62.000;Jour et Nuit;Feux à éclats;ENERCON;E-92;379092.0;6734375.0;2154;Lambert-93;2024-10-23
0006306694_E1;ET_E1;0006306694;44121;PETIT AUVERNE;44;52;2.30;144.38;100.00;92.00;60.000;Jour et Nuit;Feux à éclats;ENERCON;E-92;377468.0;6734183.0;2154;Lambert-93;2024-10-23
0007005394_E1;B4-15;0007005394;62364;FRUGES;62;32;2.00;84.00;119.00;70.00;136.610;Jour;Feux fixes;ENERCON;E-70 E4;635905.8;7047096.5;2154;Lambert-93;2024-10-23
0007005394_E2;B4-16;0007005394;62364;FRUGES;62;32;2.00;84.00;119.00;70.00;147.600;Jour;Feux fixes;ENERCON;E-70 E4;635991.44;7046825.0;2154;Lambert-93;2024-10-23
0007005394_E3;B4-17;0007005394;62364;FRUGES;62;32;2.00;84.00;119.00;70.00;139.470;Jour;Feux fixes;ENERCON;E-70 E4;636252.4;7046701.5;2154;Lambert-93;2024-10-23
0007005394_E4;B4-18;0007005394;62364;FRUGES;62;32;2.00;84.00;119.00;70.00;132.800;Jour;Feux fixes;ENERCON;E-70 E4;636539.3;7046681.5;2154;Lambert-93;2024-10-23
0003800462_E6;L7;0003800462;62082;BARASTRE;62;32;3.60;165.00;102.00;126.00;125.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.6MW;696174.5;6998242.5;2154;Lambert-93;2024-10-23
0003800462_E2;L3;0003800462;62410;HAPLINCOURT;62;32;4.20;159.50;101.00;117.00;117.000;Jour et Nuit;Feux à éclats;VESTAS;V117-4,2MW;696120.25;6999521.0;2154;Lambert-93;2024-10-23
0003800462_E3;L4;0003800462;62410;HAPLINCOURT;62;32;3.60;159.50;103.50;112.00;119.000;Jour et Nuit;Feux à éclats;VESTAS;V112-3,6MW;696743.9;6999425.0;2154;Lambert-93;2024-10-23
0003800462_E4;L5;0003800462;62410;HAPLINCOURT;62;32;4.20;165.00;97.00;136.00;122.000;Jour et Nuit;Feux à éclats;VESTAS;V136-4.2MW;696142.0;6998981.0;2154;Lambert-93;2024-10-23
0003800462_E5;L6;0003800462;62410;HAPLINCOURT;62;32;3.60;165.00;102.00;126.00;119.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.6MW;696663.0;6998789.0;2154;Lambert-93;2024-10-23
0003800462_E8;L8;0003800462;62082;BARASTRE;62;32;4.20;165.00;97.00;136.00;126.000;Jour et Nuit;Feux à éclats;VESTAS;V136-4,2MW;696253.44;6997805.5;2154;Lambert-93;2024-10-23
0003800462_E1;L2;0003800462;62410;HAPLINCOURT;62;32;3.60;159.50;103.50;112.00;108.000;Jour et Nuit;Feux à éclats;VESTAS;V112-3,6MW;696069.56;7000077.0;2154;Lambert-93;2024-10-23
0003800462_E7;L8;0003800462;62082;BARASTRE;62;32;4.20;165.00;97.00;136.00;121.000;Jour et Nuit;Feux à éclats;VESTAS;V136-4,2MW;696603.94;6998230.5;2154;Lambert-93;2024-10-23
0005108478_E2;A16-827225;0005108478;80153;BUS-LES-ARTOIS;80;32;2.35;110.00;69.00;82.00;150.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;666826.0;6999604.0;2154;Lambert-93;2024-10-23
0005108478_E3;A17-827226;0005108478;80153;BUS-LES-ARTOIS;80;32;2.30;119.00;78.00;82.00;143.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;666996.0;6999289.0;2154;Lambert-93;2024-10-23
0005108478_E5;A19-827228;0005108478;80003;ACHEUX EN AMIENOIS;80;32;2.30;126.00;84.00;82.00;136.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;667198.0;6998836.0;2154;Lambert-93;2024-10-23
0005108478_E4;A18-827227;0005108478;80153;BUS-LES-ARTOIS;80;32;2.30;126.00;84.00;82.00;135.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;667104.0;6999091.0;2154;Lambert-93;2024-10-23
0006605536_E4;G4;0006605536;11182;LACOMBE;11;76;2.00;118.00;78.00;80.00;801.060;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;640271.0;6255830.0;2154;Lambert-93;2024-10-23
0006605536_E5;G5;0006605536;11182;LACOMBE;11;76;2.00;118.00;78.00;80.00;803.380;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;640378.0;6256136.0;2154;Lambert-93;2024-10-23
0006605536_E6;G6;0006605536;11182;LACOMBE;11;76;2.00;118.00;78.00;80.00;787.540;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;640476.0;6256469.0;2154;Lambert-93;2024-10-23
0006605536_E3;G3;0006605536;11182;LACOMBE;11;76;2.00;118.00;78.00;80.00;792.750;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;640166.0;6255533.0;2154;Lambert-93;2024-10-23
0006605557_E1;G1;0006605557;11079;CAUDEBRONDE;11;76;2.00;118.00;78.00;80.00;795.990;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;641963.0;6255880.0;2154;Lambert-93;2024-10-23
0006605557_E2;G2;0006605557;11079;CAUDEBRONDE;11;76;2.00;118.00;78.00;80.00;797.040;Jour et Nuit;Feux à éclats;VESTAS;V80-2.0MW;642335.0;6255524.0;2154;Lambert-93;2024-10-23
0006605314_E1;CEN01-EOL1;0006605314;66169;ST ARNAC;66;76;2.35;100.00;64.00;82.00;345.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E4;663035.7;6186619.5;2154;Lambert-93;2024-10-23
0006309496_E1;E1 242125;0006309496;44051;DERVAL;44;52;2.20;150.00;100.00;100.00;208.000;Jour et Nuit;Feux à éclats;VESTAS;V110-2.2MW;353677.0;6740384.0;2154;Lambert-93;2024-10-23
0006309496_E2;E3 242126;0006309496;44051;DERVAL;44;52;2.20;150.00;100.00;100.00;213.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.2MW;352638.0;6740039.0;2154;Lambert-93;2024-10-23
0005602699_E3;LCL5;0005602699;15042;LA CHAPELLE LAURENT;15;84;2.00;130.00;81.00;100.00;976.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;719069.2;6454195.0;2154;Lambert-93;2024-10-23
0005602699_E1;LCL2;0005602699;15042;LA CHAPELLE LAURENT;15;84;2.00;130.00;81.00;100.00;976.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;718990.9;6454979.0;2154;Lambert-93;2024-10-23
0005602699_E2;LCL3;0005602699;15042;LA CHAPELLE LAURENT;15;84;2.00;130.00;81.00;100.00;967.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;718927.8;6454494.0;2154;Lambert-93;2024-10-23
0006306649_E1;;0006306649;44197;SION LES MINES;44;52;2.05;146.00;102.00;92.50;75.000;Jour et Nuit;Feux à éclats;SGRE;MM92;357603.0;6747466.0;2154;Lambert-93;2024-10-23
0006306649_E2;;0006306649;44197;SION LES MINES;44;52;2.05;146.00;102.00;92.50;78.000;Jour et Nuit;Feux à éclats;SGRE;MM92;357990.0;6747422.0;2154;Lambert-93;2024-10-23
0006306649_E4;;0006306649;44197;SION LES MINES;44;52;2.05;146.00;102.00;92.50;81.000;Jour et Nuit;Feux à éclats;SGRE;MM92;358811.0;6747330.0;2154;Lambert-93;2024-10-23
0006306649_E5;;0006306649;44197;SION LES MINES;44;52;2.05;146.00;102.00;92.50;82.000;Jour et Nuit;Feux à éclats;SGRE;MM92;359192.0;6747297.0;2154;Lambert-93;2024-10-23
0006306649_E3;;0006306649;44197;SION LES MINES;44;52;2.05;146.00;102.00;92.50;81.000;Jour et Nuit;Feux à éclats;SGRE;MM92;358423.0;6747338.0;2154;Lambert-93;2024-10-23
0005517808_E1;;0005517808;56070;GUEGON;56;53;2.00;126.00;80.00;92.00;105.000;Jour et Nuit;Feux à éclats;SGRE;MM92;279798.0;6776117.0;2154;Lambert-93;2024-10-23
0005517808_E2;;0005517808;56070;GUEGON;56;53;2.00;126.00;80.00;92.00;118.000;Jour et Nuit;Feux à éclats;SGRE;MM92;279556.0;6775737.0;2154;Lambert-93;2024-10-23
0005517808_E3;;0005517808;56070;GUEGON;56;53;2.00;126.00;80.00;92.00;113.000;Jour et Nuit;Feux à éclats;SGRE;MM92;279059.0;6775363.0;2154;Lambert-93;2024-10-23
0005517808_E4;;0005517808;56070;GUEGON;56;53;2.00;126.00;80.00;92.00;109.000;Jour et Nuit;Feux à éclats;SGRE;MM92;279438.0;6775113.0;2154;Lambert-93;2024-10-23
0005517808_E5;;0005517808;56070;GUEGON;56;53;2.00;126.00;80.00;92.00;100.000;Jour et Nuit;Feux à éclats;SGRE;MM92;279694.0;6774604.0;2154;Lambert-93;2024-10-23
0006307880_E2;ET_E2;0006307880;49331;SEGRE-EN-ANJOU BLEU;49;52;2.00;145.00;95.00;100.00;89.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;410736.0;6743021.0;2154;Lambert-93;2024-10-23
0006307880_E1;ET_E1;0006307880;49331;SEGRE-EN-ANJOU BLEU;49;52;2.00;145.00;95.00;100.00;89.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;410571.0;6743368.0;2154;Lambert-93;2024-10-23
0006307880_E3;ET_E3;0006307880;49331;SEGRE-EN-ANJOU BLEU;49;52;2.00;145.00;95.00;100.00;90.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;410941.0;6742697.0;2154;Lambert-93;2024-10-23
0006307897_E2;ET_E2;0006307897;49228;NOYANT-VILLAGES;49;52;2.20;145.00;95.00;100.00;71.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.2MW;481894.0;6720923.0;2154;Lambert-93;2024-10-23
0006307897_E3;ET_E3;0006307897;49228;NOYANT-VILLAGES;49;52;2.20;145.00;95.00;100.00;70.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.2MW;482276.0;6720918.0;2154;Lambert-93;2024-10-23
0006307897_E1;ET_E1;0006307897;49228;NOYANT-VILLAGES;49;52;2.20;145.00;95.00;100.00;74.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.2MW;481512.0;6720929.0;2154;Lambert-93;2024-10-23
0003100228_E1;ET_E1;0003100228;79083;CHEF-BOUTONNE;79;75;2.20;165.00;113.00;110.00;114.000;Jour et Nuit;Feux à éclats;VESTAS;V110-2.2MW;457756.0;6567698.0;2154;Lambert-93;2024-10-23
0003100228_E2;ET_E2;0003100228;79083;CHEF-BOUTONNE;79;75;2.20;165.00;113.00;110.00;115.000;Jour et Nuit;Feux à éclats;VESTAS;V110-2.2MW;458053.0;6567581.0;2154;Lambert-93;2024-10-23
0003100228_E3;ET_E3;0003100228;79083;CHEF-BOUTONNE;79;75;2.20;165.00;113.00;110.00;119.000;Jour et Nuit;Feux à éclats;VESTAS;V110-2.2MW;458351.0;6567463.0;2154;Lambert-93;2024-10-23
0003100228_E4;ET_E4;0003100228;79083;CHEF-BOUTONNE;79;75;2.20;165.00;113.00;110.00;116.000;Jour et Nuit;Feux à éclats;VESTAS;V110-2.2MW;458648.0;6567345.0;2154;Lambert-93;2024-10-23
0003100228_E5;ET_E5;0003100228;79083;CHEF-BOUTONNE;79;75;2.20;155.00;103.00;110.00;99.000;Jour et Nuit;Feux à éclats;VESTAS;V110-2.2MW;457626.0;6566506.0;2154;Lambert-93;2024-10-23
0003100228_E6;ET_E6;0003100228;79083;CHEF-BOUTONNE;79;75;2.20;155.00;103.00;110.00;107.000;Jour et Nuit;Feux à éclats;VESTAS;V110-2.2MW;457897.0;6566342.0;2154;Lambert-93;2024-10-23
0006209901_E1;ET_E1;0006209901;57436;MALAUCOURT SUR SEILLE;57;44;2.40;149.40;93.00;116.80;265.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;947413.5;6866935.5;2154;Lambert-93;2024-10-23
0006209901_E2;ET_E2;0006209901;57436;MALAUCOURT SUR SEILLE;57;44;2.40;149.40;93.00;116.80;270.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;947677.6;6866736.5;2154;Lambert-93;2024-10-23
0006209901_E4;ET_E4;0006209901;57436;MALAUCOURT SUR SEILLE;57;44;2.40;149.40;93.00;116.80;262.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;946709.3;6866625.5;2154;Lambert-93;2024-10-23
0006209901_E5;ET_E5;0006209901;57436;MALAUCOURT SUR SEILLE;57;44;2.40;149.40;93.00;116.80;262.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;947111.1;6866402.5;2154;Lambert-93;2024-10-23
0006209901_E3;ET_E3;0006209901;57436;MALAUCOURT SUR SEILLE;57;44;2.40;149.40;93.00;116.80;272.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;947986.0;6866454.0;2154;Lambert-93;2024-10-23
0006306696_E1;ET_E1;0006306696;44141;LA REMAUDIERE;44;52;2.30;133.00;98.00;70.00;90.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;378355.7;6689556.0;2154;Lambert-93;2024-10-23
0006306696_E2;ET_E2;0006306696;44141;LA REMAUDIERE;44;52;2.30;133.00;98.00;70.00;90.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;378137.9;6689352.0;2154;Lambert-93;2024-10-23
0006306696_E3;ET_E3;0006306696;44079;LE LANDREAU;44;52;2.30;133.00;98.00;70.00;88.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;377885.16;6689115.5;2154;Lambert-93;2024-10-23
0006306696_E4;ET_E4;0006306696;44079;LE LANDREAU;44;52;2.30;133.00;98.00;70.00;90.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;377649.38;6688895.5;2154;Lambert-93;2024-10-23
0006306697_E2;ET_E2;0006306697;44096;MESANGER;44;52;2.30;133.00;98.00;70.00;68.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;384066.9;6714874.0;2154;Lambert-93;2024-10-23
0006306697_E3;ET_E3;0006306697;44096;MESANGER;44;52;2.30;133.00;98.00;70.00;64.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;383849.7;6715006.0;2154;Lambert-93;2024-10-23
0006306697_E4;ET_E4;0006306697;44096;MESANGER;44;52;2.30;133.00;98.00;70.00;60.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;383652.72;6715124.5;2154;Lambert-93;2024-10-23
0006306697_E1;ET_E1;0006306697;44096;MESANGER;44;52;2.30;133.00;98.00;70.00;72.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;384261.8;6714755.5;2154;Lambert-93;2024-10-23
0005517590_E3;E6;0005517590;22193;PLESTAN;22;53;3.60;165.00;105.00;126.00;264.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.6MW;298869.9;6827202.0;2154;Lambert-93;2024-10-23
0005517590_E2;E2;0005517590;22193;PLESTAN;22;53;3.60;165.00;105.00;126.00;264.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.6MW;299543.4;6827152.0;2154;Lambert-93;2024-10-23
0005517590_E1;E1;0005517590;22193;PLESTAN;22;53;3.60;165.00;105.00;126.00;264.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.6MW;299269.1;6827366.0;2154;Lambert-93;2024-10-23
0003800877_E1;LI-01;0003800877;62519;LISBOURG;62;32;3.00;150.00;91.50;117.00;139.000;Jour et Nuit;Feux à éclats;VESTAS;V117-3.0MW;644317.44;7044322.5;2154;Lambert-93;2024-10-23
0003800877_E2;LI-02;0003800877;62519;LISBOURG;62;32;3.00;150.00;91.50;117.00;139.000;Jour et Nuit;Feux à éclats;VESTAS;V117-3.0MW;644541.8;7043993.0;2154;Lambert-93;2024-10-23
0006309470_E2;;0006309470;44099;MOISDON-LA-RIVIERE;44;52;3.45;180.00;117.00;126.00;70.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.45MW;370139.0;6736848.0;2154;Lambert-93;2024-10-23
0006309470_E3;;0006309470;44099;MOISDON-LA-RIVIERE;44;52;3.45;180.00;117.00;126.00;71.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.45MW;370475.0;6736549.0;2154;Lambert-93;2024-10-23
0006606598_E3;E3;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;702591.0;6240607.0;2154;Lambert-93;2024-10-23
0006606598_E2;E2;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;702738.56;6241040.0;2154;Lambert-93;2024-10-23
0006606598_E5;E5;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;702462.5;6240259.0;2154;Lambert-93;2024-10-23
0006606598_E4;E4;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;702532.3;6240414.0;2154;Lambert-93;2024-10-23
0006606598_E1;E1;0006606598;11116;CUXAC D AUDE;11;76;2.30;99.50;66.50;70.00;7.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;702779.56;6241192.0;2154;Lambert-93;2024-10-23
0006309470_E4;;0006309470;44099;MOISDON-LA-RIVIERE;44;52;3.45;180.00;117.00;126.00;70.000;Jour et Nuit;Feux à éclats;VESTAS;V126-3.45MW;370676.0;6736398.0;2154;Lambert-93;2024-10-23
0007209531_E5;;0007209531;86034;BOURESSE;86;75;2.00;150.00;100.00;100.00;143.000;Jour et Nuit;Feux à éclats;VESTAS;V100-2.0MW;513075.0;6583775.0;2154;Lambert-93;2024-10-23
0005108068_E1;0005108068_HS1;0005108068;80737;SOREL;80;32;3.00;149.30;91.00;117.00;120.500;Jour et Nuit;Feux à éclats;NORDEX;N117/3000;704717.0;6993364.0;2154;Lambert-93;2024-10-23
0005108068_E2;0005108068_HS2;0005108068;80737;SOREL;80;32;3.00;149.30;91.00;117.00;120.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3000;705150.0;6993521.0;2154;Lambert-93;2024-10-23
0005517878_E1;E1;0005517878;56109;LAUZACH;56;53;2.15;146.00;100.00;92.00;45.000;Jour et Nuit;Feux à éclats;REPOWER;MM92;283773.56;6736965.5;2154;Lambert-93;2024-10-23
0005517878_E2;E2;0005517878;56109;LAUZACH;56;53;2.15;146.00;100.00;92.00;53.000;Jour et Nuit;Feux à éclats;REPOWER;MM92;284152.12;6737148.5;2154;Lambert-93;2024-10-23
0005517878_E3;E3;0005517878;56109;LAUZACH;56;53;2.15;146.00;100.00;92.00;53.000;Jour et Nuit;Feux à éclats;REPOWER;MM92;284848.25;6737315.0;2154;Lambert-93;2024-10-23
0005517878_E4;E4;0005517878;56109;LAUZACH;56;53;2.15;146.00;100.00;92.00;60.000;Jour et Nuit;Feux à éclats;REPOWER;MM92;284646.66;6736889.0;2154;Lambert-93;2024-10-23
0005517878_E5;E5;0005517878;56002;AMBON;56;53;2.15;146.00;100.00;92.00;48.000;Jour et Nuit;Feux à éclats;REPOWER;MM92;284964.47;6736489.0;2154;Lambert-93;2024-10-23
0010011853_E4;81902_E4;0010011853;18190;QUINCY;18;24;2.50;150.00;100.00;100.00;115.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;637803.6;6671606.0;2154;Lambert-93;2024-10-23
0010011928_E4;81037_E4;0010011928;36195;ST GEORGES SUR ARNON;36;24;2.50;145.00;100.00;90.00;140.000;Jour et Nuit;Feux à éclats;NORDEX;N90/2500;630024.75;6654223.0;2154;Lambert-93;2024-10-23
0010011928_E1;81034_E1;0010011928;36195;ST GEORGES SUR ARNON;36;24;2.50;145.00;100.00;90.00;150.000;Jour et Nuit;Feux à éclats;NORDEX;N90/2500;628427.75;6653554.5;2154;Lambert-93;2024-10-23
0010011928_E2;81035_E2;0010011928;36195;ST GEORGES SUR ARNON;36;24;2.50;145.00;100.00;90.00;147.000;Jour et Nuit;Feux à éclats;NORDEX;N90/2500;628977.9;6653778.0;2154;Lambert-93;2024-10-23
0010011928_E3;81036_E3;0010011928;36195;ST GEORGES SUR ARNON;36;24;2.50;145.00;100.00;90.00;144.000;Jour et Nuit;Feux à éclats;NORDEX;N90/2500;629638.0;6654016.0;2154;Lambert-93;2024-10-23
0010011928_E5;81038_E5;0010011928;36195;ST GEORGES SUR ARNON;36;24;2.50;145.00;100.00;90.00;140.000;Jour et Nuit;Feux à éclats;NORDEX;N90/2500;630380.5;6654408.5;2154;Lambert-93;2024-10-23
0010011877_E3;81624_E3;0010011877;18198;ST AMBROIX;18;24;2.50;150.00;100.00;100.00;152.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;635931.9;6645910.5;2154;Lambert-93;2024-10-23
0010011877_E2;81625_E2;0010011877;18198;ST AMBROIX;18;24;2.50;150.00;100.00;100.00;150.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;636400.25;6646214.5;2154;Lambert-93;2024-10-23
0010011877_E1;81627_E1;0010011877;18198;ST AMBROIX;18;24;2.50;150.00;100.00;100.00;147.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;636754.1;6646385.0;2154;Lambert-93;2024-10-23
0010011877_E4;81628_E4;0010011877;18137;MAREUIL SUR ARNON;18;24;2.50;150.00;100.00;100.00;152.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;636406.25;6645396.5;2154;Lambert-93;2024-10-23
0010011877_E5;81626_E5;0010011877;18198;ST AMBROIX;18;24;2.50;150.00;100.00;100.00;156.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;636855.2;6645672.0;2154;Lambert-93;2024-10-23
0010012359_E1;;0010012359;18266;TOUCHAY;18;24;3.00;165.00;99.00;131.00;202.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3000;641131.0;6625727.0;2154;Lambert-93;2024-10-23
0010012359_E2;;0010012359;18112;IDS ST ROCH;18;24;3.00;165.00;99.00;131.00;202.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3000;641553.6;6625873.5;2154;Lambert-93;2024-10-23
0010012359_E3;;0010012359;18112;IDS ST ROCH;18;24;3.00;150.00;91.00;117.00;202.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3000;642140.7;6626078.0;2154;Lambert-93;2024-10-23
0010012359_E4;;0010012359;18112;IDS ST ROCH;18;24;3.00;165.00;99.00;131.00;202.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3000;642650.8;6626257.5;2154;Lambert-93;2024-10-23
0010012359_E5;;0010012359;18112;IDS ST ROCH;18;24;3.00;165.00;99.00;131.00;202.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3000;643055.3;6626388.0;2154;Lambert-93;2024-10-23
0010012359_E6;;0010012359;18112;IDS ST ROCH;18;24;3.00;165.00;99.00;131.00;202.000;Jour et Nuit;Feux à éclats;NORDEX;N131/3000;643359.94;6626759.5;2154;Lambert-93;2024-10-23
0006309678_E1;E1-86877;0006309678;49023;BEAUPREAU EN MAUGES;49;52;3.00;150.00;95.00;117.00;120.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3000 Controlled;410639.0;6690373.0;2154;Lambert-93;2024-10-23
0006309678_E2;E2-86878;0006309678;49023;BEAUPREAU EN MAUGES;49;52;3.00;150.00;95.00;117.00;117.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3000 Controlled;410967.0;6690255.0;2154;Lambert-93;2024-10-23
0006309678_E3;E3-86879;0006309678;49023;BEAUPREAU EN MAUGES;49;52;3.00;150.00;95.00;117.00;119.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3000 Controlled;411295.0;6690136.0;2154;Lambert-93;2024-10-23
0006309695_E1;E1-87375;0006309695;49371;VEZINS;49;52;3.60;150.00;94.00;117.00;145.000;Jour et Nuit;Feux à éclats;NORDEX;N117 - 3600kW;420745.0;6675141.0;2154;Lambert-93;2024-10-23
